date,open,high,low,close,adjusted,volume
2013-10-25,1450000 ,1452000 ,1433000 ,1449000 ,1449000 ,134706 
2013-10-28,1465000 ,1485000 ,1458000 ,1482000 ,1482000 ,226154 
2013-10-29,1490000 ,1490000 ,1478000 ,1490000 ,1490000 ,206698 
2013-10-30,1485000 ,1500000 ,1484000 ,1500000 ,1500000 ,211768 
2013-10-31,1498000 ,1502000 ,1465000 ,1465000 ,1465000 ,252941 
2013-11-01,1490000 ,1500000 ,1468000 ,1500000 ,1500000 ,227154 
2013-11-04,1492000 ,1502000 ,1489000 ,1499000 ,1499000 ,217756 
2013-11-05,1502000 ,1502000 ,1472000 ,1485000 ,1485000 ,160186 
2013-11-06,1498000 ,1498000 ,1449000 ,1451000 ,1451000 ,244368 
2013-11-07,1451000 ,1454000 ,1425000 ,1437000 ,1437000 ,260136 
2013-11-08,1411000 ,1428000 ,1407000 ,1410000 ,1410000 ,273627 
2013-11-11,1425000 ,1434000 ,1409000 ,1428000 ,1428000 ,171277 
2013-11-12,1440000 ,1466000 ,1436000 ,1456000 ,1456000 ,195698 
2013-11-13,1445000 ,1449000 ,1419000 ,1419000 ,1419000 ,199904 
2013-11-14,1455000 ,1455000 ,1424000 ,1424000 ,1424000 ,202643 
2013-11-15,1434000 ,1462000 ,1432000 ,1462000 ,1462000 ,166785 
2013-11-18,1470000 ,1476000 ,1465000 ,1474000 ,1474000 ,127736 
2013-11-19,1483000 ,1489000 ,1477000 ,1489000 ,1489000 ,163671 
2013-11-20,1473000 ,1487000 ,1464000 ,1470000 ,1470000 ,163563 
2013-11-21,1472000 ,1472000 ,1432000 ,1440000 ,1440000 ,180396 
2013-11-22,1441000 ,1456000 ,1431000 ,1450000 ,1450000 ,171492 
2013-11-25,1451000 ,1472000 ,1451000 ,1465000 ,1465000 ,132306 
2013-11-26,1458000 ,1479000 ,1455000 ,1479000 ,1479000 ,171725 
2013-11-27,1467000 ,1476000 ,1460000 ,1470000 ,1470000 ,187034 
2013-11-28,1480000 ,1494000 ,1479000 ,1494000 ,1494000 ,212898 
2013-11-29,1499000 ,1499000 ,1485000 ,1494000 ,1494000 ,135044 
2013-12-02,1500000 ,1503000 ,1467000 ,1467000 ,1467000 ,149756 
2013-12-03,1464000 ,1478000 ,1457000 ,1461000 ,1461000 ,155972 
2013-12-04,1450000 ,1453000 ,1431000 ,1432000 ,1432000 ,216880 
2013-12-05,1433000 ,1446000 ,1422000 ,1440000 ,1440000 ,209593 
2013-12-06,1454000 ,1454000 ,1428000 ,1428000 ,1428000 ,182949 
2013-12-09,1440000 ,1454000 ,1440000 ,1454000 ,1454000 ,139938 
2013-12-10,1441000 ,1451000 ,1431000 ,1440000 ,1440000 ,155112 
2013-12-11,1426000 ,1444000 ,1416000 ,1420000 ,1420000 ,212583 
